51.6328003487653	36.1327933099825	REB, EW_Nav Jammer
51.7497452	36.3068412	-
51.6589944	36.1068197	GPS - 1575.42 Megahertz
51.6283017018304	37.1371963237995	REB, EW_Nav Jammer
52.3500056529417	34.4730670722212	REB, EW_Nav Jammer
51.5649987431396	34.6610962517816	REB, EW_Nav Jammer
51.65639724825	36.1135965563225	REB, EW_Nav Jammer
51.4530115852936	34.6989381127167	REB, EW_Nav Jammer
51.8973481361086	36.0986345742773	REB, EW_Nav Jammer
51.6358012089005	37.1271960693568	REB, EW_Nav Jammer
52.2523634248285	35.9927084056605	REB, EW_Nav Jammer
51.6600021302787	36.1264063312759	REB, EW_Nav Jammer
50.5280985112631	35.7672011201198	REB, EW_Nav Jammer
52.2362577419076	36.0584559137507	REB, EW_Nav Jammer
51.8876016851202	36.0989576002156	REB, EW_Nav Jammer
51.6360999927475	36.1016951765603	REB, EW_Nav Jammer
51.3381073177025	36.7564874890073	REB, EW_Nav Jammer
51.2664969645508	36.931348664638	REB, EW_Nav Jammer
51.2154719	34.9181918	-
51.2544166	34.4785447	-
51.2993641	35.0193016	Antena
51.2532386	34.4764003	-
51.842104	36.3610454	FL-95M Sosna-2M
50.5063196	35.9753805	-
51.2282234	34.6930116	Antena
51.3261604	35.0992682	Antena
51.2564517	34.4832963	-
52.1060609	35.0587104	R-410
51.3277072	34.3885432	Antena
51.1948329	34.7626821	Antena kruhova
51.3157288638128	37.3221072753417	Pantsyr-S_96K6_SA-22
52.2739059	35.3455725	-
51.4691997731721	35.8133026539202	Buk-M1_9K37M_SA-11
51.3994998600458	34.9381104557672	Osa_9K33_SA-8
52.3715537289097	34.479863043863	Drone Tracking Radar
51.9373834	35.9349608	RLS 92N6
51.8421437	36.3606592	30N6/92N6
51.95046	35.968911	TPK do S-300/400
51.7108086	36.31714	TPK do OTRK 9K720 "Yskander"
51.9353137	35.9130216	-
51.6302980067513	35.5924948338696	Pole-21
50.6819497021618	36.123896764739	Drone Tracking Radar
52.308519	34.902837	Buk-M2
52.1058874	35.0578878	55Zh6U "Nebo-U"
50.4939135487873	35.7561666863625	Drone Tracking Radar
51.900864	35.9452918	Pantsyr
50.7965100334409	35.7913890066932	Drone Tracking Radar
51.3783155	34.8041121	-
51.5733933	34.7820466	Buk-M2
51.3279027	34.8701302	Strila 10
52.3471990062625	35.4918171029922	Pantsyr-S_96K6_SA-22
51.4040881	34.9343855	-
51.466899661386	35.831902401224	RPN_9S36M_SA-27
51.3707973919676	36.4389034804186	Pantsyr-S_96K6_SA-22
51.7496663	36.3069194	ZHRK 96K6 Pantsyr
51.6597216	35.5842032	-
52.3114323717883	34.9290908077493	Drone Tracking Radar
51.5756591	34.8618375	-
51.3219495946099	35.6761025269452	Drone Tracking Radar
51.1021152	36.6549943	-
52.3470027211293	35.4917473484269	Pantsyr-S_96K6_SA-22
50.8706498333983	35.7149246175351	Buk-M1_9K37M_SA-11
51.7032976	36.3079407	TPK do ZRK "Buk-M3"
51.6305977066824	36.0369072007105	Pantsyr-S_96K6_SA-22
51.5450952	34.7906405	-
51.3865472	34.9205669	Osa_9K33_SA-8
51.6828006616833	35.5961016328673	Yastreb-AV
51.560585	34.76945	-
51.556239	34.759351	-
51.404551	34.8236492	-
50.6630993683488	36.4941979877547	Pantsyr-S_96K6_SA-22
52.308519	34.902837	9K37 "Buk-M2"
51.9540958	35.9656806	TPK do S-300/400
51.7145649	36.315041	Nebo-SVU
51.4944038461523	34.8528058606412	Buk-M3_9K37M3_SA-27
51.842843	36.360053	ZRK S-300/400
51.9373371	35.935044	-
51.9505921	35.9689298	-
51.4632977533769	35.8503040308753	Tor-M1_9M330_SA-15
51.5717462	34.7863489	Buk
51.5578007427619	35.7219062848872	Buk-M3_9K37M3_SA-27
51.568901	34.795957	Buk
51.5545709348778	34.791270182752	Tor-M1_9M330_SA-15
51.6394041284162	36.1422018657994	Tor-M1_9M330_SA-15
51.5965004313068	34.6727813049812	Borysohlebsk-2, RB-301B
50.8004686	36.6553579	-
51.9900031432471	35.481700542044	C-400PT/PS_40R6_SA-21
51.2134513010031	35.7577530729547	Pantsyr-S_96K6_SA-22
51.48361563017	37.0077633829123	C-400PT/PS_40R6_SA-21
50.5489089715421	35.7888827281173	Buk-M1_9K37M_SA-11
51.4822008448801	35.7672056757819	MKP Buk-M3_9S510M_SA-27
51.709546	35.580983	ZHRK 96K6 ?Pantsyr?
50.8105981367958	36.2680988260627	Pantsyr-S_96K6_SA-22
51.0925506	35.5309918	-
51.752944	36.362547	ZHRK 96K6 ?Pantsyr?
52.1061917	35.0588776	HamaS1
52.4649992133775	34.0338790476776	Drone Tracking Radar
51.5728041741223	34.7875006813226	Buk-M1_9K37M_SA-11
51.7014752709339	35.5996449801951	Pantsyr-S_96K6_SA-22
51.4675031256394	35.8299965356632	Buk-M3_9K37M3_SA-27
51.8432227220642	36.3822241468233	C-400PT/PS_40R6_SA-21
50.7580956239089	35.8225125301335	Drone Tracking Radar
51.4004275	34.932779	-
51.6644753	34.1477911	-
50.6885724973115	36.6014826345143	Drone Tracking Radar
51.2653653657335	36.3199952164254	Drone Tracking Radar
